8344	nefiktivno
8344	brez domišljije
8355	trd
8355	težak
8355	težaven
8355	naporen
8355	računalniška strojna oprema
8356	računalniška strojna oprema
8356	računalniški hardware
8395	avtocesta
8405	pešačenje
8405	izletniška hoja
8405	planinstvo
8405	hoja v gorah
8405	hribolazništvo
8405	izlet
8405	vandranje
8405	pešačenje
8504	šunka
8512	utripanje srca (tika-taka)
8512	rahlo razburjenje
8512	dež, ki hitro pada v velikih kapljah
8523	robec
8525	hangar
8525	obešalnik
8525	lakota
8536	lep (za moškega)
8536	čeden
8536	urejen
8551	ročna torbica
8551	ročna torba
8557	ročaj
8560	hamburger
8561	hamburger
8564	kladivo
8570	bar
8570	gostilna
8574	kupčija
8574	(sezonski) popust
8639	violina
8646	motorno kolo
8660	sveto pismo
8660	biblija
8693	vedro čeber
8695	bazar
8700	košarka (kratko za バスケットボール)
8700	košara
8701	košarka
8714	avtobusno postajališče
8714	avtobusna postaja
